timestamp,route_index,reference_x_m,reference_y_m,actual_x_m,actual_y_m,cross_track_error_m,mean_error_m,rmse_m,max_error_m,accuracy_pct,route_progress_pct,gps_stability,encoder_count,encoder_distance_m
1787463255.004142046,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.104072571,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.204008579,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.303690672,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.404202938,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.504039526,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.603890181,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.704160929,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.803826094,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463255.903887987,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.003522396,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.103566885,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.204078674,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.303577185,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.403696775,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.504052639,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.604166269,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.704105854,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.804119110,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463256.903866053,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.003930569,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.103928328,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.204018354,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.303977489,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.404416084,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.504237413,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.604096889,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.703970432,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.803783178,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463257.903785944,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.004175425,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.104243994,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.204329014,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.304155350,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.404438734,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.504077673,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.603989601,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.703978777,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.803919077,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463258.904173851,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463259.004101515,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463259.103621244,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463259.203706264,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463259.303568840,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463259.403650761,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
1787463259.503393650,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000,0.000,100.000,,
