	index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
232,35.5445231667,129.2559148333,-12.560,-16.457,1,1,2.00,NONE
233,35.5445250000,129.2559165000,-12.409,-16.253,1,1,2.00,NONE
234,35.5445256667,129.2559140000,-12.635,-16.179,1,1,2.00,NONE
235,35.5445270000,129.2559130000,-12.726,-16.030,1,1,2.00,NONE
236,35.5445281667,129.2559120000,-12.817,-15.900,1,1,2.00,NONE
237,35.5445266667,129.2559140000,-12.635,-16.067,1,1,2.00,NONE
238,35.5445248333,129.2559135000,-12.681,-16.271,1,1,2.00,NONE
239,35.5445231667,129.2559136667,-12.666,-16.457,1,1,2.00,NONE
240,35.5445218333,129.2559141667,-12.620,-16.605,1,1,2.00,NONE
241,35.5445221667,129.2559158333,-12.469,-16.568,1,1,2.00,NONE
242,35.5445235000,129.2559163333,-12.424,-16.420,1,1,2.00,NONE
243,35.5445248333,129.2559173333,-12.334,-16.271,1,1,2.00,NONE
244,35.5445261667,129.2559185000,-12.228,-16.123,1,1,2.00,NONE
245,35.5445225000,129.2559191667,-12.167,-16.531,1,1,2.00,NONE
246,35.5445210000,129.2559185000,-12.228,-16.698,1,1,2.00,NONE
247,35.5445205000,129.2559163333,-12.424,-16.754,1,1,2.00,NONE
248,35.5445235000,129.2559131667,-12.711,-16.420,1,1,2.00,NONE
249,35.5445253333,129.2559115000,-12.862,-16.216,1,1,2.00,NONE
250,35.5445275000,129.2559120000,-12.817,-15.974,1,1,2.00,NONE
251,35.5445293333,129.2559105000,-12.952,-15.770,1,1,2.00,NONE
252,35.5445311667,129.2559100000,-12.998,-15.566,1,1,2.00,NONE
253,35.5445333333,129.2559093333,-13.058,-15.325,1,1,2.00,NONE
254,35.5445345000,129.2559063333,-13.330,-15.195,1,1,2.00,NONE
255,35.5445361667,129.2559061667,-13.345,-15.010,1,1,2.00,NONE
256,35.5445380000,129.2559055000,-13.405,-14.806,1,1,2.00,NONE
257,35.5445370000,129.2559043333,-13.511,-14.917,1,1,2.00,NONE
258,35.5445350000,129.2559071667,-13.254,-15.140,1,1,2.00,NONE
259,35.5445335000,129.2559080000,-13.179,-15.307,1,1,2.00,NONE
260,35.5445318333,129.2559075000,-13.224,-15.492,1,1,2.00,NONE
261,35.5445303333,129.2559078333,-13.194,-15.659,1,1,2.00,NONE
262,35.5445281667,129.2559081667,-13.164,-15.900,1,1,2.00,NONE
263,35.5445265000,129.2559071667,-13.254,-16.086,1,1,2.00,NONE
264,35.5445280000,129.2559050000,-13.451,-15.919,1,1,2.00,NONE
265,35.5445308333,129.2559033333,-13.602,-15.603,1,1,2.00,NONE
266,35.5445325000,129.2559030000,-13.632,-15.418,1,1,2.00,NONE
267,35.5445336667,129.2559018333,-13.737,-15.288,1,1,2.00,NONE
268,35.5445345000,129.2558991667,-13.979,-15.195,1,1,2.00,NONE
269,35.5445358333,129.2558995000,-13.949,-15.047,1,1,2.00,NONE
270,35.5445350000,129.2558975000,-14.130,-15.140,1,1,2.00,NONE
271,35.5445328333,129.2558961667,-14.251,-15.381,1,1,2.00,NONE
272,35.5445310000,129.2558983333,-14.055,-15.585,1,1,2.00,NONE
273,35.5445325000,129.2559003333,-13.873,-15.418,1,1,2.00,NONE
274,35.5445338333,129.2559006667,-13.843,-15.269,1,1,2.00,NONE
275,35.5445328333,129.2558986667,-14.024,-15.381,1,1,2.00,NONE
276,35.5445313333,129.2558995000,-13.949,-15.548,1,2,2.00,NONE
277,35.5445296667,129.2558968333,-14.190,-15.733,1,2,2.00,NONE
278,35.5445298333,129.2558986667,-14.024,-15.715,1,2,2.00,NONE
279,35.5445308333,129.2559018333,-13.737,-15.603,1,2,2.00,NONE
280,35.5445300000,129.2559005000,-13.858,-15.696,1,2,2.00,NONE
281,35.5445285000,129.2558986667,-14.024,-15.863,1,2,2.00,NONE
282,35.5445271667,129.2558973333,-14.145,-16.012,1,2,2.00,NONE
283,35.5445258333,129.2558955000,-14.311,-16.160,1,2,2.00,NONE
284,35.5445236667,129.2558926667,-14.568,-16.401,1,2,2.00,NONE
285,35.5445218333,129.2558943333,-14.417,-16.605,1,2,2.00,NONE
286,35.5445208333,129.2558923333,-14.598,-16.717,1,2,2.00,NONE
287,35.5445213333,129.2558906667,-14.749,-16.661,1,2,2.00,NONE
288,35.5445208333,129.2558885000,-14.945,-16.717,1,2,2.00,NONE
289,35.5445210000,129.2558868333,-15.096,-16.698,1,2,2.00,NONE
290,35.5445228333,129.2558860000,-15.172,-16.494,1,2,2.00,NONE
291,35.5445251667,129.2558868333,-15.096,-16.234,1,2,2.00,NONE
292,35.5445270000,129.2558878333,-15.006,-16.030,1,2,2.00,NONE
293,35.5445281667,129.2558866667,-15.111,-15.900,1,2,2.00,NONE
294,35.5445298333,129.2558830000,-15.443,-15.715,1,2,2.00,NONE
295,35.5445301667,129.2558806667,-15.655,-15.678,1,2,2.00,NONE
296,35.5445306667,129.2558790000,-15.806,-15.622,1,2,2.00,NONE
297,35.5445331667,129.2558788333,-15.821,-15.344,1,2,2.00,NONE
298,35.5445358333,129.2558798333,-15.730,-15.047,1,2,2.00,NONE
299,35.5445368333,129.2558810000,-15.625,-14.935,1,2,2.00,NONE
300,35.5445378333,129.2558831667,-15.428,-14.824,1,2,2.00,NONE
301,35.5445390000,129.2558840000,-15.353,-14.694,1,2,2.00,NONE
302,35.5445410000,129.2558855000,-15.217,-14.472,1,2,2.00,NONE
303,35.5445428333,129.2558861667,-15.157,-14.268,1,2,2.00,NONE
304,35.5445445000,129.2558866667,-15.111,-14.082,1,2,2.00,NONE
305,35.5445466667,129.2558866667,-15.111,-13.841,1,2,2.00,NONE
306,35.5445485000,129.2558863333,-15.141,-13.637,1,2,2.00,NONE
307,35.5445510000,129.2558871667,-15.066,-13.358,1,2,2.00,NONE
308,35.5445535000,129.2558883333,-14.960,-13.080,1,2,2.00,NONE
309,35.5445521667,129.2558878333,-15.006,-13.229,1,2,2.00,NONE
310,35.5445536667,129.2558890000,-14.900,-13.062,1,2,2.00,NONE
311,35.5445550000,129.2558898333,-14.824,-12.913,1,2,2.00,NONE
312,35.5445560000,129.2558910000,-14.719,-12.802,1,2,2.00,NONE
313,35.5445561667,129.2558891667,-14.885,-12.783,1,2,2.00,NONE
314,35.5445570000,129.2558866667,-15.111,-12.690,1,2,2.00,NONE
315,35.5445576667,129.2558851667,-15.247,-12.616,1,2,2.00,NONE
316,35.5445568333,129.2558833333,-15.413,-12.709,1,2,2.00,NONE
317,35.5445571667,129.2558810000,-15.625,-12.672,1,2,2.00,NONE
318,35.5445575000,129.2558781667,-15.881,-12.635,1,2,2.00,NONE
319,35.5445568333,129.2558763333,-16.047,-12.709,1,2,2.00,NONE
320,35.5445560000,129.2558750000,-16.168,-12.802,1,2,2.00,NONE
321,35.5445565000,129.2558731667,-16.334,-12.746,1,2,2.00,NONE
322,35.5445571667,129.2558716667,-16.470,-12.672,1,2,2.00,NONE
323,35.5445583333,129.2558693333,-16.681,-12.542,1,2,2.00,NONE
324,35.5445580000,129.2558673333,-16.862,-12.579,1,2,2.00,NONE
325,35.5445580000,129.2558645000,-17.119,-12.579,1,2,2.00,NONE
326,35.5445595000,129.2558650000,-17.074,-12.412,1,2,2.00,NONE
327,35.5445601667,129.2558670000,-16.893,-12.338,1,2,2.00,NONE
328,35.5445590000,129.2558681667,-16.787,-12.468,1,2,2.00,NONE
329,35.5445603333,129.2558678333,-16.817,-12.319,1,2,2.00,NONE
