index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
77,37.2884883333,127.1072233333,-6.303,-15.678,0.000,0.000,0.000,1,1,2.00,0,NONE
78,37.2884865000,127.1072225000,-6.377,-15.882,0.000,0.000,0.000,1,1,2.00,0,NONE
79,37.2884845000,127.1072220000,-6.421,-16.104,0.000,0.000,0.000,1,1,2.00,0,NONE
80,37.2884826667,127.1072211667,-6.495,-16.308,0.000,0.000,0.000,1,1,2.00,0,NONE
81,37.2884808333,127.1072201667,-6.583,-16.512,0.000,0.000,0.000,1,1,2.00,0,NONE
82,37.2884790000,127.1072193333,-6.657,-16.717,0.000,0.000,0.000,1,1,2.00,0,NONE
83,37.2884775000,127.1072183333,-6.746,-16.884,0.000,0.000,0.000,1,1,2.00,0,NONE
84,37.2884760000,127.1072178333,-6.790,-17.051,0.000,0.000,0.000,1,1,2.00,0,NONE
85,37.2884746667,127.1072173333,-6.834,-17.199,0.000,0.000,0.000,1,1,2.00,0,NONE
86,37.2884731667,127.1072165000,-6.908,-17.366,0.000,0.000,0.000,1,1,2.00,0,NONE
87,37.2884735000,127.1072160000,-6.952,-17.329,0.000,0.000,0.000,-1,1,2.00,0,NONE
88,37.2884750000,127.1072166667,-6.893,-17.162,0.000,0.000,0.000,-1,1,2.00,0,NONE
89,37.2884766667,127.1072173333,-6.834,-16.976,0.000,0.000,0.000,-1,1,2.00,0,NONE
90,37.2884781667,127.1072185000,-6.731,-16.809,0.000,0.000,0.000,-1,1,2.00,0,NONE
91,37.2884796667,127.1072198333,-6.613,-16.642,0.000,0.000,0.000,-1,1,2.00,0,NONE
92,37.2884811667,127.1072208333,-6.524,-16.475,0.000,0.000,0.000,-1,1,2.00,0,NONE
93,37.2884828333,127.1072216667,-6.451,-16.290,0.000,0.000,0.000,-1,1,2.00,0,NONE
94,37.2884845000,127.1072225000,-6.377,-16.104,0.000,0.000,0.000,-1,1,2.00,0,NONE
95,37.2884861667,127.1072235000,-6.288,-15.919,0.000,0.000,0.000,-1,1,2.00,0,NONE
96,37.2884876667,127.1072246667,-6.185,-15.752,0.000,0.000,0.000,-1,1,2.00,0,NONE
97,37.2884891667,127.1072251667,-6.141,-15.585,0.000,0.000,0.000,-1,1,2.00,0,NONE
98,37.2884908333,127.1072253333,-6.126,-15.399,0.000,0.000,0.000,-1,1,2.00,0,NONE
99,37.2884921667,127.1072260000,-6.067,-15.251,0.000,0.000,0.000,-1,1,2.00,0,NONE
100,37.2884936667,127.1072271667,-5.963,-15.084,0.000,0.000,0.000,-1,1,2.00,0,NONE
101,37.2884951667,127.1072286667,-5.831,-14.917,0.000,0.000,0.000,-1,1,2.00,0,NONE
102,37.2884965000,127.1072295000,-5.757,-14.768,0.000,0.000,0.000,-1,1,2.00,0,NONE
103,37.2884980000,127.1072300000,-5.712,-14.601,0.000,0.000,0.000,-1,1,2.00,0,NONE
104,37.2884993333,127.1072306667,-5.653,-14.453,0.000,0.000,0.000,-1,1,2.00,0,NONE
105,37.2885005000,127.1072318333,-5.550,-14.323,0.000,0.000,0.000,-1,1,2.00,0,NONE
106,37.2885016667,127.1072333333,-5.417,-14.193,0.000,0.000,0.000,-1,1,2.00,0,NONE
107,37.2885028333,127.1072343333,-5.329,-14.063,0.000,0.000,0.000,-1,1,2.00,0,NONE
108,37.2885045000,127.1072355000,-5.225,-13.878,0.000,0.000,0.000,-1,1,2.00,0,NONE
109,37.2885058333,127.1072366667,-5.122,-13.729,0.000,0.000,0.000,-1,1,2.00,0,NONE
110,37.2885068333,127.1072380000,-5.004,-13.618,0.000,0.000,0.000,-1,1,2.00,0,NONE
111,37.2885076667,127.1072395000,-4.871,-13.525,0.000,0.000,0.000,-1,1,2.00,0,NONE
112,37.2885090000,127.1072400000,-4.827,-13.377,0.000,0.000,0.000,-1,1,2.00,0,NONE
113,37.2885103333,127.1072403333,-4.797,-13.229,0.000,0.000,0.000,-1,1,2.00,0,NONE
114,37.2885111667,127.1072416667,-4.679,-13.136,0.000,0.000,0.000,-1,1,2.00,0,NONE
115,37.2885126667,127.1072415000,-4.694,-12.969,0.000,0.000,0.000,-1,1,2.00,0,NONE
116,37.2885135000,127.1072428333,-4.576,-12.876,0.000,0.000,0.000,-1,1,2.00,0,NONE
117,37.2885143333,127.1072446667,-4.414,-12.783,0.000,0.000,0.000,-1,1,2.00,0,NONE
118,37.2885160000,127.1072455000,-4.340,-12.598,0.000,0.000,0.000,-1,1,2.00,0,NONE
119,37.2885171667,127.1072465000,-4.251,-12.468,0.000,0.000,0.000,-1,1,2.00,0,NONE
120,37.2885181667,127.1072483333,-4.089,-12.357,0.000,0.000,0.000,-1,1,2.00,0,NONE
121,37.2885188333,127.1072501667,-3.926,-12.282,0.000,0.000,0.000,-1,1,2.00,0,NONE
122,37.2885195000,127.1072520000,-3.764,-12.208,0.000,0.000,0.000,-1,1,2.00,0,NONE
123,37.2885205000,127.1072535000,-3.631,-12.097,0.000,0.000,0.000,-1,1,2.00,0,NONE
124,37.2885210000,127.1072556667,-3.439,-12.041,0.000,0.000,0.000,-1,1,2.00,0,NONE
125,37.2885208333,127.1072575000,-3.277,-12.060,0.000,0.000,0.000,-1,1,2.00,0,NONE
126,37.2885208333,127.1072595000,-3.100,-12.060,0.000,0.000,0.000,-1,1,2.00,0,NONE
127,37.2885213333,127.1072615000,-2.923,-12.004,0.000,0.000,0.000,-1,1,2.00,0,NONE
128,37.2885218333,127.1072631667,-2.775,-11.948,0.000,0.000,0.000,-1,1,2.00,0,NONE
129,37.2885218333,127.1072655000,-2.568,-11.948,0.000,0.000,0.000,-1,1,2.00,0,NONE
130,37.2885215000,127.1072671667,-2.421,-11.985,0.000,0.000,0.000,-1,1,2.00,0,NONE
131,37.2885213333,127.1072691667,-2.244,-12.004,0.000,0.000,0.000,-1,1,2.00,0,NONE
132,37.2885216667,127.1072711667,-2.067,-11.967,0.000,0.000,0.000,-1,1,2.00,0,NONE
133,37.2885211667,127.1072731667,-1.889,-12.023,0.000,0.000,0.000,-1,1,2.00,0,NONE
134,37.2885201667,127.1072750000,-1.727,-12.134,0.000,0.000,0.000,-1,1,2.00,0,NONE
135,37.2885195000,127.1072765000,-1.594,-12.208,0.000,0.000,0.000,-1,1,2.00,0,NONE
136,37.2885193333,127.1072783333,-1.432,-12.227,0.000,0.000,0.000,-1,1,2.00,0,NONE
137,37.2885190000,127.1072801667,-1.269,-12.264,0.000,0.000,0.000,-1,1,2.00,0,NONE
138,37.2885185000,127.1072823333,-1.078,-12.319,0.000,0.000,0.000,-1,1,2.00,0,NONE
139,37.2885176667,127.1072846667,-0.871,-12.412,0.000,0.000,0.000,-1,1,2.00,0,NONE
140,37.2885170000,127.1072861667,-0.738,-12.486,0.000,0.000,0.000,-1,1,2.00,0,NONE
141,37.2885166667,127.1072878333,-0.590,-12.524,0.000,0.000,0.000,-1,1,2.00,0,NONE
142,37.2885163333,127.1072896667,-0.428,-12.561,0.000,0.000,0.000,-1,1,2.00,0,NONE
143,37.2885156667,127.1072913333,-0.280,-12.635,0.000,0.000,0.000,-1,1,2.00,0,NONE
144,37.2885146667,127.1072928333,-0.148,-12.746,0.000,0.000,0.000,-1,1,2.00,0,NONE
145,37.2885138333,127.1072941667,-0.030,-12.839,0.000,0.000,0.000,-1,1,2.00,0,NONE
146,37.2885135000,127.1072958333,0.118,-12.876,0.000,0.000,0.000,-1,1,2.00,0,NONE
147,37.2885136667,127.1072976667,0.280,-12.857,0.000,0.000,0.000,-1,1,2.00,0,NONE
148,37.2885123333,127.1072981667,0.325,-13.006,0.000,0.000,0.000,-1,1,2.00,0,NONE
149,37.2885120000,127.1072980000,0.310,-13.043,0.000,0.000,0.000,1,1,2.00,0,NONE
