index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
83,37.2888450000,127.1073128333,-0.162,15.047,0.000,0.000,0.000,1,1,2.00,0,NONE
84,37.2888455000,127.1073151667,0.044,15.102,0.000,0.000,0.000,1,1,2.00,0,NONE
85,37.2888458333,127.1073176667,0.266,15.140,0.000,0.000,0.000,1,1,2.00,0,NONE
86,37.2888461667,127.1073201667,0.487,15.177,0.000,0.000,0.000,1,1,2.00,0,NONE
87,37.2888465000,127.1073226667,0.709,15.214,0.000,0.000,0.000,1,1,2.00,0,NONE
88,37.2888468333,127.1073251667,0.930,15.251,0.000,0.000,0.000,1,1,2.00,0,NONE
89,37.2888470000,127.1073278333,1.166,15.269,0.000,0.000,0.000,1,1,2.00,0,NONE
90,37.2888470000,127.1073303333,1.388,15.269,0.000,0.000,0.000,1,1,2.00,0,NONE
91,37.2888466667,127.1073330000,1.624,15.232,0.000,0.000,0.000,1,1,2.00,0,NONE
92,37.2888463333,127.1073355000,1.845,15.195,0.000,0.000,0.000,1,1,2.00,0,NONE
93,37.2888460000,127.1073380000,2.067,15.158,0.000,0.000,0.000,1,1,2.00,0,NONE
94,37.2888456667,127.1073408333,2.317,15.121,0.000,0.000,0.000,1,1,2.00,0,NONE
95,37.2888451667,127.1073431667,2.524,15.065,0.000,0.000,0.000,1,1,2.00,0,NONE
96,37.2888445000,127.1073456667,2.746,14.991,0.000,0.000,0.000,1,1,2.00,0,NONE
97,37.2888438333,127.1073481667,2.967,14.917,0.000,0.000,0.000,1,1,2.00,0,NONE
98,37.2888435000,127.1073506667,3.188,14.880,0.000,0.000,0.000,1,1,2.00,0,NONE
99,37.2888430000,127.1073531667,3.410,14.824,0.000,0.000,0.000,1,1,2.00,0,NONE
100,37.2888425000,127.1073558333,3.646,14.768,0.000,0.000,0.000,1,1,2.00,0,NONE
101,37.2888420000,127.1073581667,3.853,14.713,0.000,0.000,0.000,1,1,2.00,0,NONE
102,37.2888413333,127.1073606667,4.074,14.639,0.000,0.000,0.000,1,1,2.00,0,NONE
103,37.2888406667,127.1073631667,4.295,14.564,0.000,0.000,0.000,1,1,2.00,0,NONE
104,37.2888401667,127.1073656667,4.517,14.509,0.000,0.000,0.000,1,1,2.00,0,NONE
105,37.2888398333,127.1073681667,4.738,14.472,0.000,0.000,0.000,1,1,2.00,0,NONE
106,37.2888393333,127.1073706667,4.960,14.416,0.000,0.000,0.000,1,1,2.00,0,NONE
107,37.2888386667,127.1073730000,5.166,14.342,0.000,0.000,0.000,1,1,2.00,0,NONE
108,37.2888378333,127.1073755000,5.388,14.249,0.000,0.000,0.000,1,1,2.00,0,NONE
109,37.2888371667,127.1073778333,5.594,14.175,0.000,0.000,0.000,1,1,2.00,0,NONE
110,37.2888366667,127.1073805000,5.831,14.119,0.000,0.000,0.000,1,1,2.00,0,NONE
111,37.2888363333,127.1073831667,6.067,14.082,0.000,0.000,0.000,1,1,2.00,0,NONE
112,37.2888358333,127.1073853333,6.259,14.026,0.000,0.000,0.000,1,1,2.00,0,NONE
113,37.2888350000,127.1073878333,6.480,13.934,0.000,0.000,0.000,1,1,2.00,0,NONE
114,37.2888343333,127.1073903333,6.701,13.859,0.000,0.000,0.000,1,1,2.00,0,NONE
115,37.2888336667,127.1073926667,6.908,13.785,0.000,0.000,0.000,1,1,2.00,0,NONE
116,37.2888331667,127.1073951667,7.130,13.729,0.000,0.000,0.000,1,1,2.00,0,NONE
117,37.2888328333,127.1073978333,7.366,13.692,0.000,0.000,0.000,1,1,2.00,0,NONE
118,37.2888325000,127.1074001667,7.572,13.655,0.000,0.000,0.000,1,1,2.00,0,NONE
119,37.2888320000,127.1074028333,7.809,13.600,0.000,0.000,0.000,1,1,2.00,0,NONE
120,37.2888316667,127.1074053333,8.030,13.562,0.000,0.000,0.000,1,1,2.00,0,NONE
121,37.2888315000,127.1074078333,8.251,13.544,0.000,0.000,0.000,1,1,2.00,0,NONE
122,37.2888313333,127.1074105000,8.488,13.525,0.000,0.000,0.000,1,1,2.00,0,NONE
123,37.2888313333,127.1074130000,8.709,13.525,0.000,0.000,0.000,1,1,2.00,0,NONE
124,37.2888313333,127.1074155000,8.930,13.525,0.000,0.000,0.000,1,1,2.00,0,NONE
125,37.2888310000,127.1074181667,9.167,13.488,0.000,0.000,0.000,1,1,2.00,0,NONE
126,37.2888308333,127.1074206667,9.388,13.470,0.000,0.000,0.000,1,1,2.00,0,NONE
