index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
88,37.2888263333,127.1073335000,1.963,12.969,0.000,0.000,0.000,1,1,2.00,0,NONE
89,37.2888260000,127.1073363333,2.214,12.932,0.000,0.000,0.000,1,1,2.00,0,NONE
90,37.2888256667,127.1073390000,2.450,12.895,0.000,0.000,0.000,1,1,2.00,0,NONE
91,37.2888253333,127.1073415000,2.672,12.857,0.000,0.000,0.000,1,1,2.00,0,NONE
92,37.2888250000,127.1073441667,2.908,12.820,0.000,0.000,0.000,1,1,2.00,0,NONE
93,37.2888245000,127.1073470000,3.159,12.765,0.000,0.000,0.000,1,1,2.00,0,NONE
94,37.2888240000,127.1073498333,3.410,12.709,0.000,0.000,0.000,1,1,2.00,0,NONE
95,37.2888235000,127.1073526667,3.661,12.653,0.000,0.000,0.000,1,1,2.00,0,NONE
96,37.2888231667,127.1073553333,3.897,12.616,0.000,0.000,0.000,1,1,2.00,0,NONE
97,37.2888226667,127.1073581667,4.148,12.561,0.000,0.000,0.000,1,1,2.00,0,NONE
98,37.2888221667,127.1073608333,4.384,12.505,0.000,0.000,0.000,1,1,2.00,0,NONE
99,37.2888216667,127.1073636667,4.635,12.449,0.000,0.000,0.000,1,1,2.00,0,NONE
100,37.2888210000,127.1073663333,4.871,12.375,0.000,0.000,0.000,1,1,2.00,0,NONE
101,37.2888203333,127.1073691667,5.122,12.301,0.000,0.000,0.000,1,1,2.00,0,NONE
102,37.2888198333,127.1073718333,5.358,12.245,0.000,0.000,0.000,1,1,2.00,0,NONE
103,37.2888193333,127.1073746667,5.609,12.190,0.000,0.000,0.000,1,1,2.00,0,NONE
104,37.2888186667,127.1073773333,5.845,12.115,0.000,0.000,0.000,1,1,2.00,0,NONE
105,37.2888178333,127.1073801667,6.096,12.023,0.000,0.000,0.000,1,1,2.00,0,NONE
106,37.2888171667,127.1073828333,6.332,11.948,0.000,0.000,0.000,1,1,2.00,0,NONE
107,37.2888163333,127.1073855000,6.569,11.856,0.000,0.000,0.000,1,1,2.00,0,NONE
108,37.2888158333,127.1073883333,6.820,11.800,0.000,0.000,0.000,1,1,2.00,0,NONE
109,37.2888151667,127.1073910000,7.056,11.726,0.000,0.000,0.000,1,1,2.00,0,NONE
110,37.2888145000,127.1073935000,7.277,11.651,0.000,0.000,0.000,1,1,2.00,0,NONE
111,37.2888136667,127.1073960000,7.499,11.559,0.000,0.000,0.000,1,1,2.00,0,NONE
112,37.2888128333,127.1073986667,7.735,11.466,0.000,0.000,0.000,1,1,2.00,0,NONE
113,37.2888120000,127.1074011667,7.956,11.373,0.000,0.000,0.000,1,1,2.00,0,NONE
114,37.2888113333,127.1074038333,8.192,11.299,0.000,0.000,0.000,1,1,2.00,0,NONE
115,37.2888106667,127.1074065000,8.428,11.225,0.000,0.000,0.000,1,1,2.00,0,NONE
116,37.2888098333,127.1074091667,8.665,11.132,0.000,0.000,0.000,1,1,2.00,0,NONE
117,37.2888088333,127.1074118333,8.901,11.021,0.000,0.000,0.000,1,1,2.00,0,NONE
118,37.2888081667,127.1074143333,9.122,10.946,0.000,0.000,0.000,1,1,2.00,0,NONE
119,37.2888073333,127.1074171667,9.373,10.854,0.000,0.000,0.000,1,1,2.00,0,NONE
120,37.2888066667,127.1074198333,9.609,10.779,0.000,0.000,0.000,1,1,2.00,0,NONE
121,37.2888056667,127.1074225000,9.846,10.668,0.000,0.000,0.000,1,1,2.00,0,NONE
122,37.2888048333,127.1074251667,10.082,10.575,0.000,0.000,0.000,1,1,2.00,0,NONE
123,37.2888040000,127.1074278333,10.318,10.483,0.000,0.000,0.000,1,1,2.00,0,NONE
124,37.2888031667,127.1074305000,10.554,10.390,0.000,0.000,0.000,1,1,2.00,0,NONE
125,37.2888026667,127.1074333333,10.805,10.334,0.000,0.000,0.000,1,1,2.00,0,NONE
126,37.2888018333,127.1074360000,11.041,10.241,0.000,0.000,0.000,1,1,2.00,0,NONE
127,37.2888011667,127.1074385000,11.263,10.167,0.000,0.000,0.000,1,1,2.00,0,NONE
128,37.2888003333,127.1074411667,11.499,10.074,0.000,0.000,0.000,1,1,2.00,0,NONE
129,37.2887995000,127.1074438333,11.735,9.982,0.000,0.000,0.000,1,1,2.00,0,NONE
130,37.2887988333,127.1074465000,11.971,9.907,0.000,0.000,0.000,1,1,2.00,0,NONE
131,37.2887981667,127.1074493333,12.222,9.833,0.000,0.000,0.000,1,1,2.00,0,NONE
132,37.2887973333,127.1074520000,12.458,9.740,0.000,0.000,0.000,1,1,2.00,0,NONE
133,37.2887965000,127.1074550000,12.724,9.648,0.000,0.000,0.000,1,1,2.00,0,NONE
134,37.2887956667,127.1074580000,12.990,9.555,0.000,0.000,0.000,1,1,2.00,0,NONE
135,37.2887951667,127.1074608333,13.241,9.499,0.000,0.000,0.000,1,1,2.00,0,NONE
136,37.2887943333,127.1074638333,13.506,9.407,0.000,0.000,0.000,1,1,2.00,0,NONE
137,37.2887936667,127.1074665000,13.742,9.332,0.000,0.000,0.000,1,1,2.00,0,NONE
138,37.2887930000,127.1074693333,13.993,9.258,0.000,0.000,0.000,1,1,2.00,0,NONE
139,37.2887920000,127.1074723333,14.259,9.147,0.000,0.000,0.000,1,1,2.00,0,NONE
140,37.2887913333,127.1074750000,14.495,9.073,0.000,0.000,0.000,1,1,2.00,0,NONE
141,37.2887906667,127.1074778333,14.746,8.998,0.000,0.000,0.000,1,1,2.00,0,NONE
