index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
134,37.2885295000,127.1072476667,-3.897,-10.594,0.000,0.000,0.000,-1,1,2.00,0,NONE
135,37.2885305000,127.1072490000,-3.779,-10.483,0.000,0.000,0.000,-1,1,2.00,0,NONE
136,37.2885316667,127.1072505000,-3.646,-10.353,0.000,0.000,0.000,-1,1,2.00,0,NONE
137,37.2885333333,127.1072516667,-3.543,-10.167,0.000,0.000,0.000,-1,1,2.00,0,NONE
138,37.2885345000,127.1072533333,-3.395,-10.037,0.000,0.000,0.000,-1,1,2.00,0,NONE
139,37.2885355000,127.1072553333,-3.218,-9.926,0.000,0.000,0.000,-1,1,2.00,0,NONE
140,37.2885360000,127.1072570000,-3.070,-9.870,0.000,0.000,0.000,-1,1,2.00,0,NONE
141,37.2885368333,127.1072586667,-2.923,-9.778,0.000,0.000,0.000,-1,1,2.00,0,NONE
142,37.2885381667,127.1072601667,-2.790,-9.629,0.000,0.000,0.000,-1,1,2.00,0,NONE
143,37.2885391667,127.1072620000,-2.627,-9.518,0.000,0.000,0.000,-1,1,2.00,0,NONE
144,37.2885400000,127.1072648333,-2.377,-9.425,0.000,0.000,0.000,-1,1,2.00,0,NONE
145,37.2885410000,127.1072668333,-2.199,-9.314,0.000,0.000,0.000,-1,1,2.00,0,NONE
146,37.2885420000,127.1072685000,-2.052,-9.202,0.000,0.000,0.000,-1,1,2.00,0,NONE
147,37.2885425000,127.1072701667,-1.904,-9.147,0.000,0.000,0.000,-1,1,2.00,0,NONE
148,37.2885425000,127.1072723333,-1.712,-9.147,0.000,0.000,0.000,-1,1,2.00,0,NONE
149,37.2885421667,127.1072743333,-1.535,-9.184,0.000,0.000,0.000,-1,1,2.00,0,NONE
150,37.2885416667,127.1072761667,-1.373,-9.240,0.000,0.000,0.000,-1,1,2.00,0,NONE
151,37.2885415000,127.1072781667,-1.196,-9.258,0.000,0.000,0.000,-1,1,2.00,0,NONE
152,37.2885410000,127.1072801667,-1.019,-9.314,0.000,0.000,0.000,-1,1,2.00,0,NONE
153,37.2885405000,127.1072823333,-0.827,-9.369,0.000,0.000,0.000,-1,1,2.00,0,NONE
154,37.2885403333,127.1072845000,-0.635,-9.388,0.000,0.000,0.000,-1,1,2.00,0,NONE
155,37.2885405000,127.1072866667,-0.443,-9.369,0.000,0.000,0.000,-1,1,2.00,0,NONE
156,37.2885403333,127.1072886667,-0.266,-9.388,0.000,0.000,0.000,-1,1,2.00,0,NONE
157,37.2885398333,127.1072910000,-0.059,-9.444,0.000,0.000,0.000,-1,1,2.00,0,NONE
158,37.2885391667,127.1072930000,0.118,-9.518,0.000,0.000,0.000,-1,1,2.00,0,NONE
159,37.2885388333,127.1072946667,0.266,-9.555,0.000,0.000,0.000,-1,1,2.00,0,NONE
160,37.2885383333,127.1072965000,0.428,-9.611,0.000,0.000,0.000,-1,1,2.00,0,NONE
